order_id,order_date,region,warehouse,customer_segment,sku_id,category,product_name,quantity,unit_price,unit_cost,discount_rate,revenue,gross_profit,order_status
ORD-500188,2026-01-06,West,Denver DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Completed
ORD-500189,2026-01-06,East,Atlanta DC,Enterprise,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0,291.72,128.96,Completed
ORD-500190,2026-01-06,West,Seattle DC,Small Business,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-500191,2026-01-06,East,Miami DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.1,131.27,49.89,Completed
ORD-500192,2026-01-06,West,Seattle DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.15,123.98,42.6,Completed
ORD-500193,2026-01-06,Central,Chicago DC,Small Business,SKU-1011,Beauty,Hair Dryer,4,35.1,16.43,0.15,119.34,53.62,Completed
ORD-500194,2026-01-06,Central,Dallas DC,Consumer,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.15,85.05,33.84,Completed
ORD-500195,2026-01-06,Central,Minneapolis DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-500196,2026-01-06,East,Miami DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.1,79.59,20.48,Completed
ORD-500197,2026-01-06,Central,Dallas DC,Consumer,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.15,112.74,53.68,Completed
ORD-500198,2026-01-06,East,New Jersey DC,Small Business,SKU-1008,Apparel,Running Shoes,3,88.43,59.11,0.05,252.03,74.7,Completed
ORD-500199,2026-01-06,East,New Jersey DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.15,85.05,33.84,Completed
ORD-500200,2026-01-06,West,Los Angeles DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.1,131.27,49.89,Completed
ORD-500201,2026-01-06,East,New Jersey DC,Consumer,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.1,124.7,56.16,Completed
ORD-500202,2026-01-06,Central,Minneapolis DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.1,31.59,15.16,Completed
ORD-500203,2026-01-06,West,Seattle DC,Consumer,SKU-1004,Home,Air Purifier,3,39.43,23.74,0.15,100.55,29.33,Completed
ORD-500204,2026-01-06,East,Miami DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.05,192.28,97.83,Returned
ORD-500205,2026-01-06,West,Seattle DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.05,192.39,54.94,Completed
ORD-500206,2026-01-06,Central,Dallas DC,Small Business,SKU-1005,Home,Bedding Set,2,134.44,81.31,0.1,241.99,79.37,Completed
ORD-500207,2026-01-06,East,Atlanta DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-500208,2026-01-06,Central,Chicago DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-500209,2026-01-06,West,Seattle DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-500210,2026-01-06,East,New Jersey DC,Enterprise,SKU-1006,Home,Kitchen Organizer,4,100.06,51.21,0,400.24,195.4,Completed
ORD-500211,2026-01-07,East,Miami DC,Enterprise,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0,265.26,147.14,Completed
ORD-500212,2026-01-07,East,New Jersey DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.1,35.49,11.75,Completed
ORD-500213,2026-01-07,East,Miami DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.1,119.37,60.31,Completed
ORD-500214,2026-01-07,Central,Chicago DC,Consumer,SKU-1007,Apparel,Performance Jacket,3,259.88,171.94,0.1,701.68,185.86,Returned
ORD-500215,2026-01-07,West,Denver DC,Consumer,SKU-1001,Electronics,Noise-Canceling Headphones,3,202.4,94.45,0.15,516.12,232.77,Completed
ORD-500216,2026-01-07,West,Los Angeles DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Returned
ORD-500217,2026-01-07,Central,Chicago DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-500218,2026-01-07,East,Miami DC,Enterprise,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-500219,2026-01-07,West,Seattle DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0,212.38,68.14,Completed
ORD-500220,2026-01-07,West,Los Angeles DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-500221,2026-01-07,East,Miami DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.1,35.49,11.75,Completed
ORD-500222,2026-01-07,Central,Chicago DC,Enterprise,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Returned
ORD-500223,2026-01-07,East,Miami DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.1,182.27,44.82,Completed
ORD-500224,2026-01-07,East,Atlanta DC,Consumer,SKU-1004,Home,Air Purifier,2,39.43,23.74,0.05,74.92,27.44,Completed
ORD-500225,2026-01-07,Central,Dallas DC,Consumer,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.1,31.59,15.16,Completed
ORD-500226,2026-01-07,East,Atlanta DC,Consumer,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.15,29.84,13.41,Completed
ORD-500227,2026-01-07,East,Atlanta DC,Consumer,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0,291.72,128.96,Completed
ORD-500228,2026-01-07,West,Seattle DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-500229,2026-01-07,East,New Jersey DC,Small Business,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0,200.12,97.7,Completed
ORD-500230,2026-01-07,Central,Dallas DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,3,212.38,144.24,0,637.14,204.42,Completed
ORD-500231,2026-01-07,East,New Jersey DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-500232,2026-01-07,West,Denver DC,Consumer,SKU-1012,Beauty,Fragrance Set,3,138.55,68.54,0,415.65,210.03,Completed
ORD-500233,2026-01-07,East,Miami DC,Enterprise,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-500234,2026-01-07,East,New Jersey DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.05,126.0,66.94,Cancelled
ORD-500235,2026-01-07,West,Denver DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-500236,2026-01-07,East,Atlanta DC,Consumer,SKU-1010,Beauty,Skin Care Kit,2,212.38,144.24,0.05,403.52,115.04,Completed
ORD-500237,2026-01-07,Central,Chicago DC,Consumer,SKU-1011,Beauty,Hair Dryer,3,35.1,16.43,0.1,94.77,45.48,Completed
ORD-500238,2026-01-07,East,New Jersey DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.15,112.74,53.68,Completed
ORD-500239,2026-01-07,Central,Dallas DC,Consumer,SKU-1005,Home,Bedding Set,2,134.44,81.31,0,268.88,106.26,Completed
ORD-500240,2026-01-07,East,Atlanta DC,Enterprise,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-500241,2026-01-07,East,Atlanta DC,Consumer,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0.1,262.55,99.79,Completed
ORD-500242,2026-01-07,East,New Jersey DC,Small Business,SKU-1005,Home,Bedding Set,3,134.44,81.31,0.15,342.82,98.89,Completed
ORD-500243,2026-01-07,West,Seattle DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-500244,2026-01-07,Central,Minneapolis DC,Consumer,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.15,85.05,33.84,Completed
ORD-500245,2026-01-07,East,New Jersey DC,Consumer,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Returned
ORD-500246,2026-01-07,West,Los Angeles DC,Enterprise,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-500247,2026-01-07,West,Los Angeles DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.05,192.39,54.94,Completed
ORD-500248,2026-01-07,East,New Jersey DC,Consumer,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0.15,247.96,85.2,Completed
ORD-500249,2026-01-07,Central,Minneapolis DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-500250,2026-01-07,West,Los Angeles DC,Enterprise,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0,70.2,37.34,Completed
ORD-500251,2026-01-07,Central,Minneapolis DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.15,172.14,34.69,Completed
ORD-500252,2026-01-07,West,Denver DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.05,138.57,57.19,Completed
ORD-500253,2026-01-08,West,Denver DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.05,131.62,63.08,Completed
ORD-500254,2026-01-08,Central,Dallas DC,Consumer,SKU-1002,Electronics,Smart Home Hub,3,202.52,137.45,0,607.56,195.21,Completed
ORD-500255,2026-01-08,Central,Minneapolis DC,Consumer,SKU-1012,Beauty,Fragrance Set,4,138.55,68.54,0,554.2,280.04,Completed
ORD-500256,2026-01-08,West,Seattle DC,Enterprise,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.05,33.34,16.91,Completed
ORD-500257,2026-01-08,Central,Chicago DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-500258,2026-01-08,West,Denver DC,Small Business,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-500259,2026-01-08,East,Miami DC,Enterprise,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.15,220.9,48.96,Completed
ORD-500260,2026-01-08,West,Los Angeles DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.1,35.49,11.75,Completed
ORD-500261,2026-01-08,Central,Dallas DC,Consumer,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.15,85.05,33.84,Completed
ORD-500262,2026-01-08,East,New Jersey DC,Consumer,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0.15,170.1,67.68,Completed
ORD-500263,2026-01-08,West,Seattle DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0,202.52,65.07,Completed
ORD-500264,2026-01-08,East,New Jersey DC,Small Business,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.15,441.8,97.92,Completed
ORD-500265,2026-01-08,East,Atlanta DC,Small Business,SKU-1009,Apparel,Travel Backpack,3,145.86,81.38,0,437.58,193.44,Completed
ORD-500266,2026-01-08,West,Los Angeles DC,Consumer,SKU-1004,Home,Air Purifier,2,39.43,23.74,0,78.86,31.38,Completed
ORD-500267,2026-01-08,Central,Minneapolis DC,Small Business,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.05,252.0,133.88,Completed
ORD-500268,2026-01-08,East,Atlanta DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Completed
ORD-500269,2026-01-08,East,Miami DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-500270,2026-01-08,East,Miami DC,Small Business,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.05,493.77,149.89,Cancelled
ORD-500271,2026-01-08,Central,Chicago DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-500272,2026-01-08,East,New Jersey DC,Consumer,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.05,201.76,57.52,Completed
ORD-500273,2026-01-08,East,Atlanta DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-500274,2026-01-08,East,Miami DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.15,172.04,77.59,Completed
ORD-500275,2026-01-08,Central,Dallas DC,Small Business,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0,519.76,175.88,Completed
ORD-500276,2026-01-08,East,Miami DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-500277,2026-01-08,West,Seattle DC,Consumer,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.15,29.84,13.41,Completed
ORD-500278,2026-01-08,West,Los Angeles DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0.05,246.89,74.95,Completed
ORD-500279,2026-01-08,East,Atlanta DC,Consumer,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.1,467.78,123.9,Completed
ORD-500280,2026-01-08,Central,Dallas DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.15,112.74,53.68,Completed
ORD-500281,2026-01-08,East,Miami DC,Enterprise,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0,265.26,147.14,Completed
ORD-500282,2026-01-08,East,New Jersey DC,Small Business,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0.05,384.79,109.89,Completed
ORD-500283,2026-01-08,West,Los Angeles DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Completed
ORD-500284,2026-01-08,West,Denver DC,Small Business,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0,291.72,128.96,Completed
ORD-500285,2026-01-08,Central,Minneapolis DC,Consumer,SKU-1003,Electronics,Portable Charger,4,132.63,59.06,0.1,477.47,241.23,Completed
ORD-500286,2026-01-08,West,Los Angeles DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-500287,2026-01-08,Central,Minneapolis DC,Consumer,SKU-1004,Home,Air Purifier,3,39.43,23.74,0.15,100.55,29.33,Completed
ORD-500288,2026-01-08,West,Seattle DC,Enterprise,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0.15,172.04,77.59,Completed
ORD-500289,2026-01-08,Central,Minneapolis DC,Enterprise,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.15,123.98,42.6,Completed
ORD-500290,2026-01-08,East,Atlanta DC,Enterprise,SKU-1006,Home,Kitchen Organizer,2,100.06,51.21,0.15,170.1,67.68,Completed
ORD-500291,2026-01-08,West,Los Angeles DC,Small Business,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-500292,2026-01-08,West,Seattle DC,Small Business,SKU-1008,Apparel,Running Shoes,4,88.43,59.11,0,353.72,117.28,Completed
ORD-500293,2026-01-08,West,Seattle DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.05,84.01,24.9,Completed
ORD-500294,2026-01-08,East,Miami DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.15,33.52,9.78,Completed
ORD-500295,2026-01-08,Central,Minneapolis DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.05,84.01,24.9,Completed
ORD-500296,2026-01-08,West,Denver DC,Small Business,SKU-1002,Electronics,Smart Home Hub,3,202.52,137.45,0.1,546.8,134.45,Completed
ORD-500297,2026-01-08,East,Miami DC,Small Business,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.15,123.98,42.6,Completed
ORD-500298,2026-01-08,Central,Dallas DC,Small Business,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.1,238.73,120.61,Completed
ORD-500299,2026-01-08,West,Denver DC,Consumer,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.1,182.27,44.82,Completed
ORD-500300,2026-01-09,West,Seattle DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.15,85.05,33.84,Completed
ORD-500301,2026-01-09,Central,Dallas DC,Enterprise,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-500302,2026-01-09,Central,Chicago DC,Enterprise,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.1,35.49,11.75,Completed
ORD-500303,2026-01-09,Central,Minneapolis DC,Enterprise,SKU-1004,Home,Air Purifier,4,39.43,23.74,0,157.72,62.76,Completed
ORD-500304,2026-01-09,West,Los Angeles DC,Small Business,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-500305,2026-01-09,East,Miami DC,Consumer,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0.15,75.17,16.06,Completed
ORD-500306,2026-01-09,East,Miami DC,Consumer,SKU-1004,Home,Air Purifier,2,39.43,23.74,0.15,67.03,19.55,Completed
ORD-500307,2026-01-09,West,Seattle DC,Enterprise,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.15,123.98,42.6,Completed
ORD-500308,2026-01-09,East,Atlanta DC,Small Business,SKU-1002,Electronics,Smart Home Hub,2,202.52,137.45,0.05,384.79,109.89,Completed
ORD-500309,2026-01-09,West,Seattle DC,Enterprise,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0,176.86,58.64,Completed
ORD-500310,2026-01-09,West,Denver DC,Consumer,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Returned
ORD-500311,2026-01-09,Central,Minneapolis DC,Consumer,SKU-1004,Home,Air Purifier,3,39.43,23.74,0.15,100.55,29.33,Completed
ORD-500312,2026-01-09,East,Atlanta DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-500313,2026-01-09,East,Atlanta DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-500314,2026-01-10,Central,Dallas DC,Consumer,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-500315,2026-01-10,Central,Dallas DC,Enterprise,SKU-1005,Home,Bedding Set,3,134.44,81.31,0.05,383.15,139.22,Completed
ORD-500316,2026-01-10,West,Los Angeles DC,Small Business,SKU-1006,Home,Kitchen Organizer,3,100.06,51.21,0.05,285.17,131.54,Completed
ORD-500317,2026-01-10,West,Los Angeles DC,Small Business,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.15,180.52,36.28,Completed
ORD-500318,2026-01-10,Central,Dallas DC,Consumer,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0,138.55,70.01,Completed
ORD-500319,2026-01-10,West,Los Angeles DC,Enterprise,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.1,182.27,44.82,Completed
ORD-500320,2026-01-10,East,Atlanta DC,Consumer,SKU-1005,Home,Bedding Set,4,134.44,81.31,0,537.76,212.52,Completed
ORD-500321,2026-01-10,East,New Jersey DC,Small Business,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0,35.1,18.67,Completed
ORD-500322,2026-01-10,East,New Jersey DC,Small Business,SKU-1011,Beauty,Hair Dryer,1,35.1,16.43,0.1,31.59,15.16,Completed
ORD-500323,2026-01-10,West,Los Angeles DC,Consumer,SKU-1011,Beauty,Hair Dryer,2,35.1,16.43,0.1,63.18,30.32,Completed
ORD-500324,2026-01-10,West,Denver DC,Small Business,SKU-1012,Beauty,Fragrance Set,1,138.55,68.54,0.1,124.7,56.16,Completed
ORD-500325,2026-01-10,West,Seattle DC,Small Business,SKU-1005,Home,Bedding Set,3,134.44,81.31,0.05,383.15,139.22,Completed
ORD-500326,2026-01-10,East,Atlanta DC,Small Business,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-500327,2026-01-10,West,Los Angeles DC,Enterprise,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0,265.26,147.14,Completed
ORD-500328,2026-01-10,Central,Chicago DC,Consumer,SKU-1012,Beauty,Fragrance Set,2,138.55,68.54,0.1,249.39,112.31,Completed
ORD-500329,2026-01-10,Central,Chicago DC,Small Business,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0,100.06,48.85,Completed
ORD-500330,2026-01-10,East,Atlanta DC,Consumer,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-500331,2026-01-10,East,Atlanta DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,2,212.38,144.24,0,424.76,136.28,Completed
ORD-500332,2026-01-10,East,Miami DC,Small Business,SKU-1002,Electronics,Smart Home Hub,1,202.52,137.45,0.05,192.39,54.94,Completed
ORD-500333,2026-01-10,West,Denver DC,Consumer,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0.05,168.02,49.8,Completed
ORD-500334,2026-01-10,West,Seattle DC,Consumer,SKU-1004,Home,Air Purifier,2,39.43,23.74,0,78.86,31.38,Completed
ORD-500335,2026-01-10,West,Los Angeles DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-500336,2026-01-10,East,Miami DC,Consumer,SKU-1005,Home,Bedding Set,1,134.44,81.31,0,134.44,53.13,Completed
ORD-500337,2026-01-10,East,New Jersey DC,Enterprise,SKU-1008,Apparel,Running Shoes,1,88.43,59.11,0,88.43,29.32,Completed
ORD-500338,2026-01-10,Central,Minneapolis DC,Enterprise,SKU-1003,Electronics,Portable Charger,3,132.63,59.06,0.1,358.1,180.92,Completed
ORD-500339,2026-01-10,Central,Minneapolis DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-500340,2026-01-10,Central,Chicago DC,Small Business,SKU-1003,Electronics,Portable Charger,4,132.63,59.06,0,530.52,294.28,Completed
ORD-500341,2026-01-10,West,Seattle DC,Consumer,SKU-1005,Home,Bedding Set,4,134.44,81.31,0,537.76,212.52,Completed
ORD-500342,2026-01-10,Central,Dallas DC,Enterprise,SKU-1012,Beauty,Fragrance Set,3,138.55,68.54,0,415.65,210.03,Completed
ORD-500343,2026-01-10,Central,Minneapolis DC,Consumer,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0.05,168.02,49.8,Completed
ORD-500344,2026-01-10,West,Denver DC,Enterprise,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.15,180.52,36.28,Completed
ORD-500345,2026-01-11,East,Atlanta DC,Small Business,SKU-1001,Electronics,Noise-Canceling Headphones,1,202.4,94.45,0,202.4,107.95,Completed
ORD-500346,2026-01-11,West,Denver DC,Small Business,SKU-1008,Apparel,Running Shoes,2,88.43,59.11,0.1,159.17,40.95,Completed
ORD-500347,2026-01-11,Central,Dallas DC,Enterprise,SKU-1006,Home,Kitchen Organizer,1,100.06,51.21,0.05,95.06,43.85,Completed
ORD-500348,2026-01-11,East,Miami DC,Consumer,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0,265.26,147.14,Completed
ORD-500349,2026-01-11,East,New Jersey DC,Enterprise,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0,145.86,64.48,Completed
ORD-500350,2026-01-11,Central,Minneapolis DC,Enterprise,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0,132.63,73.57,Completed
ORD-500351,2026-01-11,East,Miami DC,Consumer,SKU-1009,Apparel,Travel Backpack,1,145.86,81.38,0.1,131.27,49.89,Completed
ORD-500352,2026-01-11,West,Seattle DC,Consumer,SKU-1007,Apparel,Performance Jacket,2,259.88,171.94,0.15,441.8,97.92,Completed
ORD-500353,2026-01-11,West,Los Angeles DC,Consumer,SKU-1004,Home,Air Purifier,1,39.43,23.74,0.05,37.46,13.72,Completed
ORD-500354,2026-01-11,East,Miami DC,Small Business,SKU-1009,Apparel,Travel Backpack,2,145.86,81.38,0.1,262.55,99.79,Completed
ORD-500355,2026-01-11,East,Atlanta DC,Enterprise,SKU-1007,Apparel,Performance Jacket,1,259.88,171.94,0,259.88,87.94,Completed
ORD-500356,2026-01-11,Central,Dallas DC,Small Business,SKU-1003,Electronics,Portable Charger,2,132.63,59.06,0.1,238.73,120.61,Completed
ORD-500357,2026-01-11,West,Los Angeles DC,Small Business,SKU-1004,Home,Air Purifier,1,39.43,23.74,0,39.43,15.69,Returned
ORD-500358,2026-01-11,West,Seattle DC,Small Business,SKU-1003,Electronics,Portable Charger,1,132.63,59.06,0.15,112.74,53.68,Completed
ORD-500359,2026-01-11,East,New Jersey DC,Consumer,SKU-1010,Beauty,Skin Care Kit,1,212.38,144.24,0.1,191.14,46.9,Completed
